Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=4 heap_factor=0.9	0.987630359212051	1.0	65599.79814098259	0.05262211314402521	94.67536147707142	8.027713775634766	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=5 heap_factor=0.9	0.9895712630359212	1.0	61538.304572594156	0.056095143081620336	94.67536147707142	8.027713775634766	64
SEISMIC	n_postings=2000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0	0.993018539976825	1.0	57972.88081650135	0.0595450830005575	102.42884952200257	10.33773422241211	64
SEISMIC	n_postings=2000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=7 heap_factor=0.9	0.9955967555040556	1.0	43559.870061028676	0.07924725200427929	101.23854469900107	8.813167572021484	64
SEISMIC	n_postings=2000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=10 heap_factor=0.9	0.9971320973348783	1.0	33485.00299971886	0.10309092700481415	101.23854469900107	8.829242706298828	64
SINDI	doc_prune=0.9 query_prune=0.9 n_cand=10	0.1973059096	0.4746	732442.18	0.004713	15.7453	6.85	64
SINDI	doc_prune=0.9 query_prune=0.9 n_cand=20	0.2619061414	0.7297	578709.14	0.005965	18.4389	8.53	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=10	0.3037079954	0.8169	456734.59	0.007558	19.0602	8.53	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=20	0.4074449594	0.8641	414306.29	0.008332	19.0602	8.53	64
SINDI	doc_prune=0.8 query_prune=0.9 n_cand=50	0.5234936269	0.9119	320639.05	0.010766	19.0602	8.53	64
SINDI	doc_prune=0.7 query_prune=0.9 n_cand=50	0.6346465817	0.9535	235326.20	0.014669	19.5838	8.53	64
SINDI	doc_prune=0.6 query_prune=0.9 n_cand=50	0.7037079954	0.9728	162584.78	0.021232	20.0619	8.53	64
SINDI	doc_prune=0.7 query_prune=0.9 n_cand=200	0.7738702202	0.9769	122873.21	0.028094	19.5838	8.53	64
SINDI	doc_prune=0.6 query_prune=0.9 n_cand=200	0.8351969873	0.9878	99739.96	0.034610	20.0619	8.53	64
SINDI	doc_prune=0.5 query_prune=0.9 n_cand=200	0.8753765933	0.9902	77627.11	0.044469	20.5937	8.53	64
SINDI	doc_prune=0.4 query_prune=0.9 n_cand=200	0.8985515643	0.9928	60605.00	0.056959	21.2134	8.53	64
SINDI	doc_prune=0.6 query_prune=0.7 n_cand=200	0.9251738123	1.0000	54444.51	0.063404	20.0619	8.53	64
SINDI	doc_prune=0.6 query_prune=0.5 n_cand=200	0.9300695249	1.0000	38473.97	0.089723	20.0619	8.53	64
SINDI	doc_prune=0.5 query_prune=0.7 n_cand=200	0.9685110081	1.0000	36665.68	0.094148	20.5937	8.53	64
SINDI	doc_prune=0.6 query_prune=0.7 n_cand=1000	0.9727114716	1.0000	26962.64	0.128029	20.0619	8.53	64
SINDI	doc_prune=0.4 query_prune=0.7 n_cand=200	0.9887601390	1.0000	25015.22	0.137996	21.2134	8.53	64
SINDI	doc_prune=0.5 query_prune=0.7 n_cand=1000	0.9907589803	1.0000	21665.86	0.159329	20.5937	8.53	64
SINDI	doc_prune=0.3 query_prune=0.7 n_cand=200	0.9972479722	1.0000	17867.96	0.193195	22.0230	8.53	64
SINDI	doc_prune=0.3 query_prune=0.7 n_cand=1000	0.9994495944	1.0000	13465.60	0.256357	22.0230	8.53	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.65 beta=2 q=u8	0.7923232908	0.9206	297586.21	0.011600	124.9959	4.29	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8	0.8112688297	0.9189	275191.33	0.012544	139.2847	4.34	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.725 beta=2 q=u8	0.8247103129	0.9262	267058.64	0.012926	146.7206	4.36	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.75 beta=2 q=u8	0.8312282735	0.9235	262310.03	0.013160	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.775 beta=2 q=u8	0.8347334878	0.9213	251989.20	0.013699	163.1283	4.42	64
SparseHNSW	M=32 efC=200 ef=20 alpha=0.8 beta=2 q=u8	0.8374565469	0.9200	240406.71	0.014359	172.1202	4.45	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.6 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.8651506373	0.9777	240272.85	0.014367	111.8080	4.24	64
SparseHNSW	M=32 efC=200 ef=25 alpha=0.65 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.8903244496	0.9812	227599.39	0.015167	124.9959	4.29	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9068655852	0.9809	214449.90	0.016097	139.2847	4.34	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.725 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9115295481	0.9817	208832.43	0.016530	146.7206	4.36	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9171784473	0.9835	198767.78	0.017367	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=30 alpha=0.775 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9191193511	0.9820	191257.13	0.018049	163.1283	4.42	64
SparseHNSW	M=32 efC=200 ef=35 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9223348783	0.9855	187171.28	0.018443	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9268829664	0.9864	177754.89	0.019420	139.2847	4.34	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.725 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9276361530	0.9849	173075.96	0.019945	146.7206	4.36	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9296349942	0.9881	167442.76	0.020616	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=35 alpha=0.75 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9331691773	0.9881	165714.56	0.020831	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9352259560	0.9893	146240.20	0.023605	139.2847	4.34	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9393395133	0.9893	144762.22	0.023846	139.2847	4.34	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4	0.9411066049	0.9928	137486.06	0.025108	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=4 q=u8 seedT=8 seedH=8 seedS=4	0.9450753187	0.9928	135606.54	0.025456	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=40 alpha=0.75 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9470741599	0.9928	134991.40	0.025572	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9493337196	0.9928	118223.23	0.029199	134.4036	4.34	64
SparseHNSW	M=32 efC=200 ef=60 alpha=0.75 beta=5 q=u8 seedT=8 seedH=8 seedS=4	0.9524623407	0.9928	114913.45	0.030040	154.7343	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64	0.9532155272	0.9936	111614.07	0.030928	149.1896	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9550115875	0.9942	102829.91	0.033570	134.4036	4.34	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9572711472	0.9945	96570.25	0.035746	149.1896	4.39	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4	0.9595596756	0.9945	90787.16	0.038023	134.4036	4.34	64
SparseHNSW	M=32 efC=200 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9614426419	0.9959	84876.20	0.040671	149.1896	4.39	64
SparseHNSW	M=32 efC=800 ef=50 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9648609502	0.9965	82660.86	0.041761	743.1032	4.53	64
SparseHNSW	M=32 efC=800 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9654692932	0.9965	82147.45	0.042022	743.1032	4.53	64
SparseHNSW	M=32 efC=1600 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9674681344	0.9974	78944.36	0.043727	1322.3325	4.53	64
SparseHNSW	M=48 efC=400 ef=50 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9690614137	0.9977	70335.58	0.049079	470.3565	4.85	64
SparseHNSW	M=64 efC=400 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9716975666	0.9971	63564.55	0.054307	495.8234	5.18	64
SparseHNSW	M=48 efC=800 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128	0.9734356895	0.9983	58955.13	0.058553	972.3518	4.85	64
SparseHNSW	M=48 efC=1600 ef=50 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9751158749	0.9983	54257.96	0.063622	1803.0819	4.88	64
SparseHNSW	M=32 efC=800 ef=10 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=512	0.9781575898	0.9983	53265.03	0.064808	743.1032	4.53	64
SparseHNSW	M=32 efC=1600 ef=50 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9802143685	0.9986	51080.96	0.067579	1322.3325	4.53	64
SparseHNSW	M=32 efC=800 ef=100 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256	0.9817497103	0.9988	44550.56	0.077485	743.1032	4.53	64
