Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9614426419,0.9959,149.1896,0.8428,0.0000,0.040671,"0.040671;0.040633;0.040722",11.781866,84876.20,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=100 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9668597914,0.9974,149.1896,0.8428,0.0000,0.049591,"0.049703;0.049591;0.049466",14.365875,69609.40,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=200 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9781865585,0.9994,149.1896,0.8428,0.0000,0.090963,"0.090963;0.090893;0.091065",26.350811,37949.50,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=400 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9843858633,1.0000,149.1896,0.8428,0.0000,0.160157,"0.160429;0.159929;0.160157",46.395423,21553.85,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=800 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9880938586,1.0000,149.1896,0.8428,0.0000,0.218541,"0.219374;0.218541;0.218536",63.308517,15795.66,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=1600 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9887311703,1.0000,149.1896,0.8428,0.0000,0.242133,"0.240996;0.242370;0.242133",70.142816,14256.63,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.75_b8_p256,"M=32 efC=200 ef=3200 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9887601390,1.0000,149.1896,0.8428,0.0000,0.250890,"0.250468;0.250890;0.251156",72.679606,13759.02,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=10 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8270857474,0.6591,165.9582,0.8425,0.0000,0.019368,"0.020127;0.019368;0.018904",5.610660,178232.14,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=20 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8270857474,0.6591,165.9582,0.8425,0.0000,0.018453,"0.018508;0.018453;0.018451",5.345597,187069.85,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=50 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8416570104,0.6767,165.9582,0.8425,0.0000,0.027150,"0.027324;0.027150;0.027069",7.865006,127145.49,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=100 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8569235226,0.6922,165.9582,0.8425,0.0000,0.051220,"0.051245;0.051220;0.051097",14.837775,67395.55,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=200 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8650637312,0.7006,165.9582,0.8425,0.0000,0.096846,"0.096574;0.096846;0.097095",28.055041,35644.22,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=400 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8695828505,0.7091,165.9582,0.8425,0.0000,0.181358,"0.181358;0.181423;0.180901",52.537080,19034.18,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=800 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8714947856,0.7121,165.9582,0.8425,0.0000,0.341493,"0.340498;0.341493;0.341728",98.926130,10108.55,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=1600 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8729432213,0.7155,165.9582,0.8425,0.0000,0.652060,"0.652060;0.651570;0.652219",188.893395,5293.99,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b1_p0,"M=32 efC=200 ef=3200 alpha=0.8 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8738991889,0.7165,165.9582,0.8425,0.0000,1.217203,"1.217203;1.215758;1.218019",352.608053,2836.01,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=10 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9147740440,0.9809,165.9582,0.8425,0.0000,0.019777,"0.020496;0.019777;0.019590",5.729143,174546.19,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=20 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9147740440,0.9809,165.9582,0.8425,0.0000,0.019273,"0.019311;0.019273;0.019207",5.583140,179110.67,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=50 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9344148320,0.9884,165.9582,0.8425,0.0000,0.027978,"0.028085;0.027978;0.027884",8.104867,123382.66,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=100 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9546929316,0.9962,165.9582,0.8425,0.0000,0.051862,"0.052046;0.051862;0.051639",15.023754,66561.26,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=200 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9656431054,0.9994,165.9582,0.8425,0.0000,0.097257,"0.097248;0.097257;0.097443",28.174102,35493.59,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=400 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9718424102,1.0000,165.9582,0.8425,0.0000,0.181361,"0.182220;0.181330;0.181361",52.537949,19033.86,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=800 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9753186559,1.0000,165.9582,0.8425,0.0000,0.341094,"0.340600;0.341094;0.341407",98.810545,10120.38,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=1600 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9775492468,1.0000,165.9582,0.8425,0.0000,0.653558,"0.651266;0.653558;0.654045",189.327346,5281.86,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b2_p0,"M=32 efC=200 ef=3200 alpha=0.8 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9794032445,1.0000,165.9582,0.8425,0.0000,1.216921,"1.215273;1.216921;1.217837",352.526362,2836.67,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=10 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9217555041,0.9809,165.9582,0.8425,0.0000,0.020272,"0.020977;0.020272;0.019859",5.872538,170284.14,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=20 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9217555041,0.9809,165.9582,0.8425,0.0000,0.019647,"0.019849;0.019647;0.019528",5.691483,175701.12,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=50 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9426129780,0.9884,165.9582,0.8425,0.0000,0.028360,"0.028443;0.028360;0.028041",8.215527,121720.73,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=100 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9638180765,0.9962,165.9582,0.8425,0.0000,0.052383,"0.052428;0.052280;0.052383",15.174681,65899.24,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=200 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9755504056,0.9994,165.9582,0.8425,0.0000,0.097459,"0.097696;0.097459;0.097422",28.232619,35420.02,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=400 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9822421784,1.0000,165.9582,0.8425,0.0000,0.181265,"0.181166;0.181265;0.182086",52.510139,19043.94,,4.45,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.8_b3_p0,"M=32 efC=200 ef=800 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9858632677,1.0000,165.9582,0.8425,0.0000,0.340882,"0.340721;0.341373;0.340882",98.749131,10126.67,,4.45,0,3452,10,True,nid007071,57248609
