Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.825_b2_s8x4,"M=32 efC=200 ef=100 alpha=0.825 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9597334878,0.9954,181.8762,0.8222,0.0000,0.052040,"0.052068;0.052040;0.051986;0.052190;0.051845",15.075319,66333.59,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=10 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9196407879,0.9789,181.8762,0.8222,0.0000,0.019920,"0.020512;0.020249;0.019920;0.019868;0.019837",5.770568,173293.17,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=20 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9196407879,0.9789,181.8762,0.8222,0.0000,0.019662,"0.019674;0.019730;0.019662;0.019544;0.019555",5.695829,175567.08,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=25 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9196407879,0.9789,181.8762,0.8222,0.0000,0.019545,"0.019597;0.019567;0.019545;0.019453;0.019386",5.661935,176618.06,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=30 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9196407879,0.9789,181.8762,0.8222,0.0000,0.019510,"0.019585;0.019533;0.019415;0.019414;0.019510",5.651796,176934.91,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=35 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9240730012,0.9806,181.8762,0.8222,0.0000,0.020695,"0.020883;0.020717;0.020695;0.020638;0.020598",5.995075,166803.58,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=40 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9326767092,0.9846,181.8762,0.8222,0.0000,0.023306,"0.023320;0.023306;0.023307;0.023296;0.023256",6.751448,148116.36,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=50 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9423522596,0.9875,181.8762,0.8222,0.0000,0.028284,"0.028333;0.028284;0.028363;0.028196;0.028230",8.193511,122047.80,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=60 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9494495944,0.9899,181.8762,0.8222,0.0000,0.033176,"0.033195;0.033176;0.033233;0.033024;0.033107",9.610660,104051.12,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=75 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9566338355,0.9919,181.8762,0.8222,0.0000,0.040328,"0.040456;0.040328;0.040420;0.040315;0.040280",11.682503,85598.10,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b3_s8x4,"M=32 efC=200 ef=100 alpha=0.825 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9657010429,0.9954,181.8762,0.8222,0.0000,0.052360,"0.052345;0.052171;0.052413;0.052409;0.052360",15.168019,65928.19,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=10 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.024010,"0.024378;0.024045;0.024010;0.023920;0.023802",6.955388,143773.43,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=20 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.023615,"0.023615;0.023660;0.023695;0.023604;0.023536",6.840962,146178.28,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=25 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.023588,"0.023586;0.023574;0.023710;0.023635;0.023588",6.833140,146345.60,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=30 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.023523,"0.023545;0.023523;0.023436;0.023541;0.023413",6.814311,146749.99,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=35 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.023471,"0.023478;0.023471;0.023469;0.023433;0.023536",6.799247,147075.11,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=40 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9338354577,0.9846,181.8762,0.8222,0.0000,0.023449,"0.023496;0.023445;0.023423;0.023460;0.023449",6.792874,147213.10,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=50 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9434820394,0.9875,181.8762,0.8222,0.0000,0.028586,"0.028439;0.028570;0.028586;0.028600;0.028695",8.280997,120758.41,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=60 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9506662804,0.9899,181.8762,0.8222,0.0000,0.033500,"0.033524;0.033500;0.033375;0.033512;0.033415",9.704519,103044.78,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=75 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9578794902,0.9919,181.8762,0.8222,0.0000,0.040671,"0.040738;0.040676;0.040562;0.040649;0.040671",11.781866,84876.20,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b4_s8x4,"M=32 efC=200 ef=100 alpha=0.825 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9670336037,0.9954,181.8762,0.8222,0.0000,0.052584,"0.052676;0.052504;0.052462;0.052651;0.052584",15.232908,65647.35,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=10 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.029269,"0.029492;0.029269;0.029316;0.029109;0.029025",8.478853,117940.48,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=20 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028976,"0.029017;0.029051;0.028908;0.028976;0.028888",8.393975,119133.08,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=25 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028843,"0.028964;0.028804;0.028829;0.028843;0.028918",8.355446,119682.42,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=30 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028850,"0.028925;0.028835;0.028926;0.028815;0.028850",8.357474,119653.38,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=35 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028838,"0.028887;0.028846;0.028767;0.028838;0.028838",8.353998,119703.17,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=40 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028822,"0.028782;0.028808;0.028822;0.028921;0.028822",8.349363,119769.62,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=50 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9437717265,0.9875,181.8762,0.8222,0.0000,0.028763,"0.028748;0.028845;0.028763;0.028865;0.028762",8.332271,120015.30,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=60 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9510139050,0.9899,181.8762,0.8222,0.0000,0.033717,"0.033756;0.033717;0.033874;0.033703;0.033607",9.767381,102381.59,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=75 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9583429896,0.9919,181.8762,0.8222,0.0000,0.040992,"0.040992;0.041103;0.041019;0.040830;0.040974",11.874855,84211.55,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.825_b5_s8x4,"M=32 efC=200 ef=100 alpha=0.825 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9674391657,0.9954,181.8762,0.8222,0.0000,0.052817,"0.052801;0.052634;0.053083;0.052921;0.052817",15.300406,65357.74,,4.50,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=10 alpha=0.85 beta=1 q=u8",64,0.6913093859,0.5119,192.6026,0.8129,0.0000,0.008901,"0.009948;0.009376;0.008901;0.008745;0.008687",2.578505,387821.59,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=20 alpha=0.85 beta=1 q=u8",64,0.7830533024,0.6105,192.6026,0.8129,0.0000,0.015065,"0.015298;0.015169;0.015065;0.014972;0.014935",4.364137,229140.39,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=25 alpha=0.85 beta=1 q=u8",64,0.8050984936,0.6406,192.6026,0.8129,0.0000,0.017660,"0.017949;0.017796;0.017660;0.017650;0.017637",5.115875,195469.99,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=30 alpha=0.85 beta=1 q=u8",64,0.8216396292,0.6566,192.6026,0.8129,0.0000,0.020378,"0.020541;0.020392;0.020378;0.020286;0.020269",5.903244,169398.37,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=35 alpha=0.85 beta=1 q=u8",64,0.8311993048,0.6680,192.6026,0.8129,0.0000,0.023014,"0.023014;0.023060;0.022954;0.023046;0.022937",6.666860,149995.65,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=40 alpha=0.85 beta=1 q=u8",64,0.8395133256,0.6778,192.6026,0.8129,0.0000,0.025598,"0.025585;0.025648;0.025598;0.025672;0.025579",7.415411,134854.29,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=50 alpha=0.85 beta=1 q=u8",64,0.8514484357,0.6901,192.6026,0.8129,0.0000,0.030840,"0.030893;0.030830;0.030840;0.030733;0.030841",8.933951,111932.56,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=60 alpha=0.85 beta=1 q=u8",64,0.8600811124,0.7000,192.6026,0.8129,0.0000,0.036028,"0.036059;0.036028;0.035993;0.036028;0.035914",10.436848,95814.37,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=75 alpha=0.85 beta=1 q=u8",64,0.8686268830,0.7080,192.6026,0.8129,0.0000,0.043725,"0.043768;0.043725;0.043762;0.043652;0.043623",12.666570,78947.97,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s0x0,"M=32 efC=200 ef=100 alpha=0.85 beta=1 q=u8",64,0.8783893395,0.7198,192.6026,0.8129,0.0000,0.056148,"0.056148;0.056026;0.056186;0.056151;0.056062",16.265353,61480.37,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=10 alpha=0.85 beta=2 q=u8",64,0.8378041715,0.9186,192.6026,0.8129,0.0000,0.015932,"0.016466;0.016119;0.015932;0.015904;0.015833",4.615295,216670.85,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=20 alpha=0.85 beta=2 q=u8",64,0.8378041715,0.9186,192.6026,0.8129,0.0000,0.015642,"0.015710;0.015657;0.015636;0.015642;0.015614",4.531286,220687.89,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=25 alpha=0.85 beta=2 q=u8",64,0.8639339513,0.9342,192.6026,0.8129,0.0000,0.018386,"0.018524;0.018464;0.018386;0.018382;0.018381",5.326188,187751.55,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=30 alpha=0.85 beta=2 q=u8",64,0.8840092700,0.9479,192.6026,0.8129,0.0000,0.021086,"0.021247;0.021111;0.021086;0.021084;0.021083",6.108343,163710.52,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=35 alpha=0.85 beta=2 q=u8",64,0.8954808806,0.9545,192.6026,0.8129,0.0000,0.023676,"0.023755;0.023695;0.023676;0.023638;0.023647",6.858633,145801.66,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=40 alpha=0.85 beta=2 q=u8",64,0.9054171495,0.9600,192.6026,0.8129,0.0000,0.026254,"0.026334;0.026260;0.026254;0.026235;0.026180",7.605446,131484.73,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=50 alpha=0.85 beta=2 q=u8",64,0.9198725377,0.9696,192.6026,0.8129,0.0000,0.031627,"0.031580;0.031649;0.031572;0.031627;0.031676",9.161935,109147.25,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=60 alpha=0.85 beta=2 q=u8",64,0.9300984936,0.9760,192.6026,0.8129,0.0000,0.036712,"0.036907;0.036786;0.036712;0.036699;0.036651",10.634994,94029.20,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=75 alpha=0.85 beta=2 q=u8",64,0.9402954809,0.9817,192.6026,0.8129,0.0000,0.044394,"0.044476;0.044447;0.044394;0.044342;0.044270",12.860371,77758.26,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b2_s0x0,"M=32 efC=200 ef=100 alpha=0.85 beta=2 q=u8",64,0.9522595597,0.9884,192.6026,0.8129,0.0000,0.056763,"0.056874;0.056763;0.056668;0.056679;0.056875",16.443511,60814.26,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=10 alpha=0.85 beta=3 q=u8",64,0.8864136732,0.9479,192.6026,0.8129,0.0000,0.021762,"0.022296;0.021914;0.021762;0.021738;0.021673",6.304171,158625.13,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=20 alpha=0.85 beta=3 q=u8",64,0.8864136732,0.9479,192.6026,0.8129,0.0000,0.021487,"0.021610;0.021487;0.021516;0.021390;0.021359",6.224508,160655.28,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=25 alpha=0.85 beta=3 q=u8",64,0.8864136732,0.9479,192.6026,0.8129,0.0000,0.021252,"0.021311;0.021254;0.021229;0.021218;0.021252",6.156431,162431.77,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=30 alpha=0.85 beta=3 q=u8",64,0.8864136732,0.9479,192.6026,0.8129,0.0000,0.021220,"0.021288;0.021231;0.021199;0.021197;0.021220",6.147161,162676.72,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=35 alpha=0.85 beta=3 q=u8",64,0.8982039397,0.9545,192.6026,0.8129,0.0000,0.023856,"0.023958;0.023915;0.023856;0.023849;0.023790",6.910776,144701.54,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=40 alpha=0.85 beta=3 q=u8",64,0.9083429896,0.9600,192.6026,0.8129,0.0000,0.026554,"0.026628;0.026536;0.026681;0.026501;0.026554",7.692352,129999.25,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=50 alpha=0.85 beta=3 q=u8",64,0.9230880649,0.9696,192.6026,0.8129,0.0000,0.031904,"0.032014;0.031906;0.031904;0.031749;0.031855",9.242178,108199.60,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=60 alpha=0.85 beta=3 q=u8",64,0.9333719583,0.9760,192.6026,0.8129,0.0000,0.037131,"0.037088;0.037131;0.037189;0.037242;0.037063",10.756373,92968.14,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=75 alpha=0.85 beta=3 q=u8",64,0.9436558517,0.9817,192.6026,0.8129,0.0000,0.044709,"0.044813;0.044760;0.044709;0.044704;0.044709",12.951622,77210.41,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b3_s0x0,"M=32 efC=200 ef=100 alpha=0.85 beta=3 q=u8",64,0.9557937428,0.9884,192.6026,0.8129,0.0000,0.057078,"0.056749;0.057080;0.057078;0.057156;0.057023",16.534762,60478.64,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=10 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.027365,"0.027746;0.027419;0.027365;0.027194;0.026998",7.927289,126146.54,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=20 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.027066,"0.027029;0.026931;0.027066;0.027070;0.027073",7.840672,127540.09,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=25 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.026905,"0.026986;0.026964;0.026883;0.026882;0.026905",7.794032,128303.29,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=30 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.026805,"0.026805;0.026846;0.026793;0.026765;0.026862",7.765064,128781.94,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=35 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.026784,"0.026738;0.026789;0.026653;0.026856;0.026784",7.758980,128882.92,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=40 alpha=0.85 beta=4 q=u8",64,0.9087775203,0.9600,192.6026,0.8129,0.0000,0.026823,"0.026823;0.026919;0.026774;0.026825;0.026726",7.770278,128695.52,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=50 alpha=0.85 beta=4 q=u8",64,0.9235515643,0.9696,192.6026,0.8129,0.0000,0.032171,"0.032289;0.032171;0.032231;0.032069;0.032030",9.319525,107301.61,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=60 alpha=0.85 beta=4 q=u8",64,0.9339803013,0.9760,192.6026,0.8129,0.0000,0.037457,"0.037406;0.037532;0.037602;0.037310;0.037457",10.850811,92159.01,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=75 alpha=0.85 beta=4 q=u8",64,0.9443221321,0.9817,192.6026,0.8129,0.0000,0.044981,"0.044981;0.044967;0.044998;0.045008;0.044980",13.030417,76743.51,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b4_s0x0,"M=32 efC=200 ef=100 alpha=0.85 beta=4 q=u8",64,0.9565469293,0.9884,192.6026,0.8129,0.0000,0.057440,"0.057491;0.057363;0.057440;0.057319;0.057577",16.639629,60097.49,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=10 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032771,"0.033221;0.032945;0.032771;0.032736;0.032557",9.493337,105337.04,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=20 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032508,"0.032635;0.032484;0.032514;0.032508;0.032485",9.417149,106189.25,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=25 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032439,"0.032402;0.032457;0.032439;0.032429;0.032583",9.397161,106415.12,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=30 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032468,"0.032468;0.032530;0.032470;0.032419;0.032316",9.405562,106320.07,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=35 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032420,"0.032558;0.032375;0.032503;0.032356;0.032420",9.391657,106477.48,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=40 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032381,"0.032391;0.032361;0.032514;0.032337;0.032381",9.380359,106605.73,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=50 alpha=0.85 beta=5 q=u8",64,0.9236384705,0.9696,192.6026,0.8129,0.0000,0.032343,"0.032446;0.032473;0.032321;0.032343;0.032307",9.369351,106730.98,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=60 alpha=0.85 beta=5 q=u8",64,0.9340672074,0.9760,192.6026,0.8129,0.0000,0.037688,"0.037688;0.037663;0.037795;0.037676;0.037739",10.917729,91594.14,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=75 alpha=0.85 beta=5 q=u8",64,0.9444669757,0.9817,192.6026,0.8129,0.0000,0.045306,"0.045383;0.045306;0.045290;0.045305;0.045359",13.124565,76193.00,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b5_s0x0,"M=32 efC=200 ef=100 alpha=0.85 beta=5 q=u8",64,0.9567207416,0.9884,192.6026,0.8129,0.0000,0.057562,"0.057732;0.057511;0.057772;0.057562;0.057495",16.674971,59970.12,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=10 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8539107764,0.6860,192.6026,0.8129,0.0000,0.020019,"0.020700;0.020154;0.020019;0.019892;0.019766",5.799247,172436.19,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=20 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8539107764,0.6860,192.6026,0.8129,0.0000,0.019645,"0.019803;0.019619;0.019645;0.019702;0.019473",5.690904,175719.01,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=25 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8539107764,0.6860,192.6026,0.8129,0.0000,0.019441,"0.019393;0.019471;0.019431;0.019455;0.019441",5.631808,177562.88,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=30 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8539397451,0.6861,192.6026,0.8129,0.0000,0.019432,"0.019432;0.019452;0.019415;0.019419;0.019432",5.629200,177645.12,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=35 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8570973349,0.6899,192.6026,0.8129,0.0000,0.020710,"0.020773;0.020710;0.020646;0.020758;0.020678",5.999421,166682.76,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=40 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8634994206,0.6973,192.6026,0.8129,0.0000,0.023264,"0.023299;0.023264;0.023195;0.023154;0.023299",6.739282,148383.77,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=50 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8699015064,0.7052,192.6026,0.8129,0.0000,0.028449,"0.028342;0.028416;0.028546;0.028504;0.028449",8.241309,121339.94,,4.52,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.85_b1_s8x4,"M=32 efC=200 ef=60 alpha=0.85 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8758111240,0.7137,192.6026,0.8129,0.0000,0.033908,"0.033950;0.033897;0.034087;0.033851;0.033908",9.822711,101804.88,,4.52,0,3452,10,True,nid004308,57240770
